name,category,supplier_id,price,product_id,quantity,expiry_date,is_fast_selling,shelf_location_id,image_url
Osram (Light Bulbs) (Led Bulb 9W),Batteries & Lighting,S030,7500,P0499,164,08-04-26,False,SL0499,https://example.com/product_osram_(light_bulbs)_(led_bulb_9w).png
"Geepas (Torches, Some Electronics) (Torch)",Batteries & Lighting,S030,20000,P0500,162,21-02-26,False,SL0500,"https://example.com/product_geepas_(torches,_some_electronics)_(torch).png"
Bright Star (Lighting - local/generic) (Led Bulb 7W),Batteries & Lighting,S030,5000,P0501,146,17-05-26,True,SL0501,https://example.com/product_bright_star_(lighting_-_local/generic)_(led_bulb_7w).png
Tupperware (Storage Container Medium),Plasticware,S031,30000,P0502,23,24-03-26,False,SL0502,https://example.com/product_tupperware_(storage_container_medium).png
Mukwano (Plastic Chair),Plasticware,S031,35000,P0503,83,23-01-26,False,SL0503,https://example.com/product_mukwano_(plastic_chair).png
Mukwano (Basin Medium),Plasticware,S031,10000,P0504,154,09-03-26,True,SL0504,https://example.com/product_mukwano_(basin_medium).png
Durable (Generic Plasticware) (Food Container Set),Plasticware,S031,15000,P0505,72,04-11-25,True,SL0505,https://example.com/product_durable_(generic_plasticware)_(food_container_set).png
Dunia(Local plastic manufacturers) (Bucket 10L),Plasticware,S031,8000,P0506,138,10-10-25,True,SL0506,https://example.com/product_dunia(local_plastic_manufacturers)_(bucket_10l).png
Good Living (Generic Kitchenware) (Mixing Bowl Set),Plasticware,S031,12000,P0507,171,12-12-25,True,SL0507,https://example.com/product_good_living_(generic_kitchenware)_(mixing_bowl_set).png
Pyrex (Ovenware) (Baking Dish Medium),Glassware,S032,40000,P0508,167,11-03-26,False,SL0508,https://example.com/product_pyrex_(ovenware)_(baking_dish_medium).png
Arcoroc (Tableware) (Drinking Glass Set 6),Glassware,S032,25000,P0509,154,11-02-26,True,SL0509,https://example.com/product_arcoroc_(tableware)_(drinking_glass_set_6).png
Generic glassware (Drinking Glass Per Piece),Glassware,S032,3000,P0510,146,23-11-25,False,SL0510,https://example.com/product_generic_glassware_(drinking_glass_per_piece).png
Tramontina (Knives) (Chef Knife),Utensils,S033,50000,P0511,183,28-05-26,True,SL0511,https://example.com/product_tramontina_(knives)_(chef_knife).png
Prestige (Cookware/Utensils) (Frying Pan 24Cm),Utensils,S033,70000,P0512,197,05-05-26,True,SL0512,https://example.com/product_prestige_(cookware/utensils)_(frying_pan_24cm).png
Prestige (Cookware/Utensils) (Spoon Set 6),Utensils,S033,20000,P0513,188,14-12-25,False,SL0513,https://example.com/product_prestige_(cookware/utensils)_(spoon_set_6).png
Generic stainless steel/plastic utensils (Serving Spoon),Utensils,S033,5000,P0514,134,25-11-25,False,SL0514,https://example.com/product_generic_stainless_steel/plastic_utensils_(serving_spoon).png
Generic stainless steel/plastic utensils (Plastic Spatula),Utensils,S033,2000,P0515,192,04-05-26,True,SL0515,https://example.com/product_generic_stainless_steel/plastic_utensils_(plastic_spatula).png
Crown (Cookware/Utensils) (Saucepan Set),Utensils,S033,150000,P0516,123,15-04-26,False,SL0516,https://example.com/product_crown_(cookware/utensils)_(saucepan_set).png
"Local Publishers ( East African Educational Publishers, Juta, Longhorn) (Textbook Primary)",Books & Magazines,S034,30000,P0517,124,21-03-26,True,SL0517,"https://example.com/product_local_publishers_(_east_african_educational_publishers,_juta,_longhorn)_(textbook_primary).png"
"Local Publishers ( East African Educational Publishers, Juta, Longhorn) (Novel Local Author)",Books & Magazines,S034,20000,P0518,39,05-09-25,True,SL0518,"https://example.com/product_local_publishers_(_east_african_educational_publishers,_juta,_longhorn)_(novel_local_author).png"
"International Magazine Titles (Forbes Africa, True Love, Drum) (Forbes Africa Issue)",Books & Magazines,S034,35000,P0519,100,07-07-26,False,SL0519,"https://example.com/product_international_magazine_titles_(forbes_africa,_true_love,_drum)_(forbes_africa_issue).png"
"International Magazine Titles (Forbes Africa, True Love, Drum) (True Love Issue)",Books & Magazines,S034,15000,P0520,43,27-11-25,True,SL0520,"https://example.com/product_international_magazine_titles_(forbes_africa,_true_love,_drum)_(true_love_issue).png"
"African Authors (Chinua Achebe, Chimamanda Ngozi Adichie, etc. - specific titles) (Things Fall Apart Novel)",Books & Magazines,S034,25000,P0521,55,02-08-25,True,SL0521,"https://example.com/product_african_authors_(chinua_achebe,_chimamanda_ngozi_adichie,_etc_-_specific_titles)_(things_fall_apart_novel).png"
Children's storybooks (Picture Book),Books & Magazines,S034,10000,P0522,48,15-06-26,True,SL0522,https://example.com/product_children's_storybooks_(picture_book).png
"Mattel (Barbie, Hot Wheels) (Barbie Doll)",Toys,S035,40000,P0523,44,30-07-25,False,SL0523,"https://example.com/product_mattel_(barbie,_hot_wheels)_(barbie_doll).png"
"Mattel (Barbie, Hot Wheels) (Hot Wheels Car)",Toys,S035,10000,P0524,15,13-06-26,True,SL0524,"https://example.com/product_mattel_(barbie,_hot_wheels)_(hot_wheels_car).png"
"Hasbro (Play-Doh, Nerf) (Play Doh Set)",Toys,S035,30000,P0525,25,24-09-25,True,SL0525,"https://example.com/product_hasbro_(play-doh,_nerf)_(play_doh_set).png"
"Hasbro (Play-Doh, Nerf) (Nerf Gun Basic)",Toys,S035,60000,P0526,107,03-07-26,True,SL0526,"https://example.com/product_hasbro_(play-doh,_nerf)_(nerf_gun_basic).png"
Lego (Imported) (Small Set),Toys,S035,50000,P0527,42,13-05-26,True,SL0527,https://example.com/product_lego_(imported)_(small_set).png
Generic Plastic Toys (Toy Car Small),Toys,S035,5000,P0528,15,30-11-25,False,SL0528,https://example.com/product_generic_plastic_toys_(toy_car_small).png
Local traditional toys (Wooden Doll),Toys,S035,15000,P0529,34,13-01-26,True,SL0529,https://example.com/product_local_traditional_toys_(wooden_doll).png
Christmas Decorations (Small Ornament),Seasonal Items,S050,5000,P0530,88,16-08-25,False,SL0530,https://example.com/product_christmas_decorations_(small_ornament).png
Christmas Decorations (String Lights),Seasonal Items,S050,20000,P0531,131,07-05-26,True,SL0531,https://example.com/product_christmas_decorations_(string_lights).png
Easter Eggs (Chocolate Egg Small),Seasonal Items,S050,3000,P0532,174,21-06-26,True,SL0532,https://example.com/product_easter_eggs_(chocolate_egg_small).png
Ramadan Decorations (Lantern),Seasonal Items,S050,10000,P0533,184,13-08-25,False,SL0533,https://example.com/product_ramadan_decorations_(lantern).png
Valentine's Day Gifts (Rose Single),Seasonal Items,S050,8000,P0534,102,12-10-25,True,SL0534,https://example.com/product_valentine's_day_gifts_(rose_single).png
Halloween Costumes (Kids Costume Simple),Seasonal Items,S050,50000,P0535,142,15-05-26,False,SL0535,https://example.com/product_halloween_costumes_(kids_costume_simple).png
New Year Party Supplies (Party Popper Pack),Seasonal Items,S050,5000,P0536,197,03-11-25,True,SL0536,https://example.com/product_new_year_party_supplies_(party_popper_pack).png
Briquettes (1Kg Pack),Charcoal & Fuel,S049,2000,P0537,167,09-05-26,True,SL0537,https://example.com/product_briquettes_(1kg_pack).png
Eco-Charcoal (5Kg Sack),Charcoal & Fuel,S049,10000,P0538,64,22-12-25,False,SL0538,https://example.com/product_eco-charcoal_(5kg_sack).png
Butane Gas cylinders (6Kg Refill),Charcoal & Fuel,S049,40000,P0539,113,02-03-26,True,SL0539,https://example.com/product_butane_gas_cylinders_(6kg_refill).png
Butane Gas cylinders (New Cylinder 6Kg),Charcoal & Fuel,S049,150000,P0540,192,03-03-26,True,SL0540,https://example.com/product_butane_gas_cylinders_(new_cylinder_6kg).png
Castle Lager (Beer) (330Ml Bottle),Alcoholic Beverages,S038,4000,P0541,200,20-01-26,True,SL0541,https://example.com/product_castle_lager_(beer)_(330ml_bottle).png
Castle Lager (Beer) (Crate 24),Alcoholic Beverages,S038,90000,P0542,19,13-05-26,False,SL0542,https://example.com/product_castle_lager_(beer)_(crate_24).png
Tusker Lager (Beer) (500Ml Bottle),Alcoholic Beverages,S038,5000,P0543,188,29-03-26,False,SL0543,https://example.com/product_tusker_lager_(beer)_(500ml_bottle).png
Tusker Lager (Beer) (Crate 24),Alcoholic Beverages,S038,110000,P0544,39,06-12-25,True,SL0544,https://example.com/product_tusker_lager_(beer)_(crate_24).png
Star Lager (Beer) (500Ml Bottle),Alcoholic Beverages,S038,4500,P0545,14,05-07-26,True,SL0545,https://example.com/product_star_lager_(beer)_(500ml_bottle).png
Guinness (Beer/Stout) (330Ml Can Foreign Extra),Alcoholic Beverages,S038,6000,P0546,134,14-09-25,False,SL0546,https://example.com/product_guinness_(beer/stout)_(330ml_can_foreign_extra).png
Heineken (Beer) (330Ml Bottle),Alcoholic Beverages,S038,6000,P0547,199,18-02-26,True,SL0547,https://example.com/product_heineken_(beer)_(330ml_bottle).png
Castle Lite (Beer) (330Ml Bottle),Alcoholic Beverages,S038,4500,P0548,92,26-10-25,True,SL0548,https://example.com/product_castle_lite_(beer)_(330ml_bottle).png
SABMiller (various beer brands) (Club Pilsner 500Ml),Alcoholic Beverages,S038,4800,P0549,69,05-11-25,True,SL0549,https://example.com/product_sabmiller_(various_beer_brands)_(club_pilsner_500ml).png
"Diageo (various spirits like Johnnie Walker, Smirnoff) (Johnnie Walker Red 750Ml)",Alcoholic Beverages,S038,120000,P0550,68,29-03-26,False,SL0550,"https://example.com/product_diageo_(various_spirits_like_johnnie_walker,_smirnoff)_(johnnie_walker_red_750ml).png"
"Diageo (various spirits like Johnnie Walker, Smirnoff) (Smirnoff Vodka 750Ml)",Alcoholic Beverages,S038,70000,P0551,40,25-01-26,False,SL0551,"https://example.com/product_diageo_(various_spirits_like_johnnie_walker,_smirnoff)_(smirnoff_vodka_750ml).png"
"Distell (Wines, Spirits) (4Th Street Wine 750Ml)",Alcoholic Beverages,S038,30000,P0552,120,05-04-26,True,SL0552,"https://example.com/product_distell_(wines,_spirits)_(4th_street_wine_750ml).png"
Orijin (Spirit Aperitif) (330Ml Bottle),Alcoholic Beverages,S038,7000,P0553,48,02-08-25,True,SL0553,https://example.com/product_orijin_(spirit_aperitif)_(330ml_bottle).png
Gordon's Gin (750Ml),Alcoholic Beverages,S038,65000,P0554,186,14-08-25,True,SL0554,https://example.com/product_gordon's_gin_(750ml).png
Gilbey's Gin (750Ml),Alcoholic Beverages,S038,60000,P0555,108,09-06-26,False,SL0555,https://example.com/product_gilbey's_gin_(750ml).png
Konyagi (Spirit - Tanzania) (350Ml),Alcoholic Beverages,S038,25000,P0556,59,03-11-25,False,SL0556,https://example.com/product_konyagi_(spirit_-_tanzania)_(350ml).png
Amarula (Cream Liqueur) (750Ml),Alcoholic Beverages,S038,80000,P0557,11,15-04-26,False,SL0557,https://example.com/product_amarula_(cream_liqueur)_(750ml).png
Savanna Dry (Cider) (330Ml Bottle),Alcoholic Beverages,S038,6000,P0558,34,01-11-25,True,SL0558,https://example.com/product_savanna_dry_(cider)_(330ml_bottle).png
Hunter's Dry (Cider) (330Ml Bottle),Alcoholic Beverages,S038,5500,P0559,31,12-12-25,True,SL0559,https://example.com/product_hunter's_dry_(cider)_(330ml_bottle).png
Coca-Cola (Soft Drinks) (500Ml),Non-Alcoholic Beverages,S039,2500,P0560,89,04-07-26,False,SL0560,https://example.com/product_coca-cola_(soft_drinks)_(500ml).png
Pepsi (Soft Drinks) (500Ml),Non-Alcoholic Beverages,S039,2500,P0561,140,18-01-26,True,SL0561,https://example.com/product_pepsi_(soft_drinks)_(500ml).png
Fanta (Soft Drinks) (500Ml),Non-Alcoholic Beverages,S039,2500,P0562,106,17-12-25,False,SL0562,https://example.com/product_fanta_(soft_drinks)_(500ml).png
Minute Maid (Juices) (1 Liter),Non-Alcoholic Beverages,S039,9000,P0563,142,19-10-25,False,SL0563,https://example.com/product_minute_maid_(juices)_(1_liter).png
Chivita (Juices) (1 Liter),Non-Alcoholic Beverages,S039,8500,P0564,12,18-02-26,True,SL0564,https://example.com/product_chivita_(juices)_(1_liter).png
Malta Guinness (Malt Drink) (330Ml Can),Non-Alcoholic Beverages,S039,3500,P0565,174,18-09-25,True,SL0565,https://example.com/product_malta_guinness_(malt_drink)_(330ml_can).png
Amstel Malt (Malt Drink) (330Ml Can),Non-Alcoholic Beverages,S039,3000,P0566,184,17-10-25,False,SL0566,https://example.com/product_amstel_malt_(malt_drink)_(330ml_can).png
Schweppes (Mixers/Soft Drinks) (Tonic 500Ml),Non-Alcoholic Beverages,S039,3000,P0567,140,31-05-26,False,SL0567,https://example.com/product_schweppes_(mixers/soft_drinks)_(tonic_500ml).png
Valpre (Water) (1.5 Liter),Non-Alcoholic Beverages,S039,3500,P0568,174,26-07-25,True,SL0568,https://example.com/product_valpre_(water)_(15_liter).png
Bonaqua (Water) (1.5 Liter),Non-Alcoholic Beverages,S039,3200,P0569,11,22-12-25,True,SL0569,https://example.com/product_bonaqua_(water)_(15_liter).png
Dasani (Water) (1.5 Liter),Non-Alcoholic Beverages,S039,3500,P0570,131,10-12-25,False,SL0570,https://example.com/product_dasani_(water)_(15_liter).png
Aquafina (Water) (1.5 Liter),Non-Alcoholic Beverages,S039,3500,P0571,175,07-07-26,True,SL0571,https://example.com/product_aquafina_(water)_(15_liter).png
Red Bull (250Ml),Energy Drinks,S040,7000,P0572,39,30-11-25,True,SL0572,https://example.com/product_red_bull_(250ml).png
Monster Energy (500Ml),Energy Drinks,S040,8000,P0573,101,16-06-26,False,SL0573,https://example.com/product_monster_energy_(500ml).png
Power Play (250Ml),Energy Drinks,S040,6000,P0574,138,20-07-25,True,SL0574,https://example.com/product_power_play_(250ml).png
Burn (250Ml),Energy Drinks,S040,6500,P0575,182,26-04-26,True,SL0575,https://example.com/product_burn_(250ml).png
ReBoost (250Ml),Energy Drinks,S040,5500,P0576,38,14-09-25,True,SL0576,https://example.com/product_reboost_(250ml).png
Predator Energy Drink (250Ml),Energy Drinks,S040,4000,P0577,152,26-10-25,True,SL0577,https://example.com/product_predator_energy_drink_(250ml).png
Sting Energy Drink (250Ml),Energy Drinks,S040,4500,P0578,66,13-08-25,False,SL0578,https://example.com/product_sting_energy_drink_(250ml).png
Rock Boom (250Ml),Energy Drinks,S040,3500,P0579,173,27-04-26,False,SL0579,https://example.com/product_rock_boom_(250ml).png
Rogue Energy Drink (250Ml),Energy Drinks,S040,4200,P0580,105,30-01-26,False,SL0580,https://example.com/product_rogue_energy_drink_(250ml).png
Hustle Energy Drink (250Ml),Energy Drinks,S040,3800,P0581,83,19-06-26,False,SL0581,https://example.com/product_hustle_energy_drink_(250ml).png
Safari Snacks (Packaged Nuts/Seeds) (Peanuts 100G),Nuts & Seeds,S041,4000,P0582,100,06-03-26,True,SL0582,https://example.com/product_safari_snacks_(packaged_nuts/seeds)_(peanuts_100g).png
Safari Snacks (Packaged Nuts/Seeds) (Cashews 100G),Nuts & Seeds,S041,10000,P0583,97,23-12-25,True,SL0583,https://example.com/product_safari_snacks_(packaged_nuts/seeds)_(cashews_100g).png
Goody-Goody (Snack Nuts) (Groundnuts 100G),Nuts & Seeds,S041,3000,P0584,69,14-09-25,True,SL0584,https://example.com/product_goody-goody_(snack_nuts)_(groundnuts_100g).png
Health Connection Wholefoods (Health Snacks) (Almonds 100G),Nuts & Seeds,S041,15000,P0585,157,14-09-25,True,SL0585,https://example.com/product_health_connection_wholefoods_(health_snacks)_(almonds_100g).png
Generic supermarket packaged nuts (Groundnuts 200G),Nuts & Seeds,S041,5000,P0586,175,20-09-25,False,SL0586,https://example.com/product_generic_supermarket_packaged_nuts_(groundnuts_200g).png
Woolworths Organic (South Africa - private label) (Organic Eggs 6 Pack),Organic Produce,S042,12000,P0587,32,05-03-26,True,SL0587,https://example.com/product_woolworths_organic_(south_africa_-_private_label)_(organic_eggs_6_pack).png
Earth Organic (Organic Honey 250G),Organic Produce,S042,20000,P0588,24,11-03-26,True,SL0588,https://example.com/product_earth_organic_(organic_honey_250g).png
Local Organic Farms (often unbranded or small farm labels) (Organic Kale Bunch),Organic Produce,S042,5000,P0589,113,15-01-26,True,SL0589,https://example.com/product_local_organic_farms_(often_unbranded_or_small_farm_labels)_(organic_kale_bunch).png
Acrylic painting (Small Canvas),Local Crafts,S043,50000,P0590,56,09-05-26,True,SL0590,https://example.com/product_acrylic_painting_(small_canvas).png
Basketry (Medium Basket),Local Crafts,S043,30000,P0591,185,26-05-26,True,SL0591,https://example.com/product_basketry_(medium_basket).png
Carvings (Small Wooden Figurine),Local Crafts,S043,20000,P0592,183,05-12-25,True,SL0592,https://example.com/product_carvings_(small_wooden_figurine).png
Textile art (Small Wall Hanging),Local Crafts,S043,40000,P0593,38,03-03-26,True,SL0593,https://example.com/product_textile_art_(small_wall_hanging).png
Pottery (Small Pot),Local Crafts,S043,15000,P0594,140,02-11-25,False,SL0594,https://example.com/product_pottery_(small_pot).png
Beadwork (Necklace),Local Crafts,S043,25000,P0595,189,26-07-25,False,SL0595,https://example.com/product_beadwork_(necklace).png
Woodwork (Carved Bowl),Local Crafts,S043,35000,P0596,154,11-06-26,False,SL0596,https://example.com/product_woodwork_(carved_bowl).png
Specific art cooperatives (Sculpture Medium),Local Crafts,S043,100000,P0597,74,16-12-25,False,SL0597,https://example.com/product_specific_art_cooperatives_(sculpture_medium).png
Vaseline (Lotions/Jellies) (Intensive Care Lotion 400Ml),Beauty Products,S044,15000,P0598,64,09-09-25,False,SL0598,https://example.com/product_vaseline_(lotions/jellies)_(intensive_care_lotion_400ml).png
Nivea (Creams/Lotions) (Body Lotion 400Ml),Beauty Products,S044,18000,P0599,198,03-01-26,False,SL0599,https://example.com/product_nivea_(creams/lotions)_(body_lotion_400ml).png
Dove (Soaps/Lotions) (Beauty Bar 100G),Beauty Products,S044,4000,P0600,73,13-04-26,False,SL0600,https://example.com/product_dove_(soaps/lotions)_(beauty_bar_100g).png
Fair & Lovely (Skin Lightening) (50G),Beauty Products,S044,8000,P0601,102,13-02-26,False,SL0601,https://example.com/product_fair_and_lovely_(skin_lightening)_(50g).png
Dark and Lovely (Hair Relaxers/Treatments) (No Lye Relaxer Kit),Beauty Products,S044,25000,P0602,60,13-02-26,False,SL0602,https://example.com/product_dark_and_lovely_(hair_relaxers/treatments)_(no_lye_relaxer_kit).png
Motions (Hair Relaxers/Treatments) (Relaxer Kit),Beauty Products,S044,24000,P0603,10,06-10-25,True,SL0603,https://example.com/product_motions_(hair_relaxers/treatments)_(relaxer_kit).png
ORS (Hair Care) (Olive Oil Creme 250Ml),Beauty Products,S044,15000,P0604,83,14-09-25,True,SL0604,https://example.com/product_ors_(hair_care)_(olive_oil_creme_250ml).png
Ampro (Hair Gel) (12Oz),Beauty Products,S044,12000,P0605,129,27-05-26,True,SL0605,https://example.com/product_ampro_(hair_gel)_(12oz).png
Garnier (Skin Care/Hair Care) (Micellar Water 125Ml),Beauty Products,S044,18000,P0606,142,09-09-25,False,SL0606,https://example.com/product_garnier_(skin_care/hair_care)_(micellar_water_125ml).png
Maybelline (Makeup - in larger stores) (Mascara),Beauty Products,S044,30000,P0607,84,19-05-26,True,SL0607,https://example.com/product_maybelline_(makeup_-_in_larger_stores)_(mascara).png
L'Oréal (Skin Care/Hair Care - in larger stores) (Face Cream 50Ml),Beauty Products,S044,40000,P0608,121,25-07-25,False,SL0608,https://example.com/product_l'oréal_(skin_care/hair_care_-_in_larger_stores)_(face_cream_50ml).png
Black Chic (Hair Care) (Hair Food 125Ml),Beauty Products,S044,8000,P0609,118,28-04-26,True,SL0609,https://example.com/product_black_chic_(hair_care)_(hair_food_125ml).png
Mizani (Professional Hair Care - sometimes available) (Shampoo 250Ml),Beauty Products,S044,50000,P0610,150,18-09-25,True,SL0610,https://example.com/product_mizani_(professional_hair_care_-_sometimes_available)_(shampoo_250ml).png
SoftSheen-Carson (Hair Care) (Relaxer Kit),Beauty Products,S044,23000,P0611,68,18-11-25,True,SL0611,https://example.com/product_softsheen-carson_(hair_care)_(relaxer_kit).png
Aichun Beauty (Various imported beauty products) (Face Serum 30Ml),Beauty Products,S044,15000,P0612,104,05-03-26,False,SL0612,https://example.com/product_aichun_beauty_(various_imported_beauty_products)_(face_serum_30ml).png
Dr. Rashel (Beauty products) (Vitamin C Serum 30Ml),Beauty Products,S044,20000,P0613,198,03-10-25,True,SL0613,https://example.com/product_dr_rashel_(beauty_products)_(vitamin_c_serum_30ml).png
Panadol (Strip 10 Tablets),Pharmacy,S045,2000,P0614,39,13-05-26,True,SL0614,https://example.com/product_panadol_(strip_10_tablets).png
Disprin (Strip 10 Tablets),Pharmacy,S045,2500,P0615,122,22-05-26,False,SL0615,https://example.com/product_disprin_(strip_10_tablets).png
Myprodol (Pack 10 Capsules),Pharmacy,S045,6000,P0616,97,25-07-25,True,SL0616,https://example.com/product_myprodol_(pack_10_capsules).png
Dettol (Antiseptic) (Liquid 125Ml),Pharmacy,S045,6000,P0617,163,17-03-26,False,SL0617,https://example.com/product_dettol_(antiseptic)_(liquid_125ml).png
Savlon (Antiseptic) (Liquid 125Ml),Pharmacy,S045,7000,P0618,142,02-09-25,False,SL0618,https://example.com/product_savlon_(antiseptic)_(liquid_125ml).png
Bumstead's (Cough Syrup) (100Ml),Pharmacy,S045,8000,P0619,59,28-03-26,False,SL0619,https://example.com/product_bumstead's_(cough_syrup)_(100ml).png
Lennon (Traditional Medicines) (Wit Dulsies 100Ml),Pharmacy,S045,7000,P0620,103,05-04-26,True,SL0620,https://example.com/product_lennon_(traditional_medicines)_(wit_dulsies_100ml).png
Benylin (Cough Syrup) (100Ml),Pharmacy,S045,12000,P0621,124,12-02-26,False,SL0621,https://example.com/product_benylin_(cough_syrup)_(100ml).png
Actifed (Cold & Flu) (Pack 12 Tablets),Pharmacy,S045,10000,P0622,170,31-03-26,True,SL0622,https://example.com/product_actifed_(cold_and_flu)_(pack_12_tablets).png
Buscopan (Stomach Pain) (Pack 10 Tablets),Pharmacy,S045,9000,P0623,103,23-12-25,False,SL0623,https://example.com/product_buscopan_(stomach_pain)_(pack_10_tablets).png
Oraimo Headphones (Earbuds Wireless),Mobile Accessories,S046,80000,P0624,13,29-06-26,True,SL0624,https://example.com/product_oraimo_headphones_(earbuds_wireless).png
Oraimo Chargers (Fast Charger),Mobile Accessories,S046,50000,P0625,121,06-03-26,True,SL0625,https://example.com/product_oraimo_chargers_(fast_charger).png
itel (Accessories) (Power Bank 10000Mah),Mobile Accessories,S046,60000,P0626,172,20-09-25,True,SL0626,https://example.com/product_itel_(accessories)_(power_bank_10000mah).png
Tecno (Accessories) (Phone Cover),Mobile Accessories,S046,20000,P0627,114,02-01-26,True,SL0627,https://example.com/product_tecno_(accessories)_(phone_cover).png
Samsung (Accessories) (Original Charger),Mobile Accessories,S046,70000,P0628,60,18-01-26,False,SL0628,https://example.com/product_samsung_(accessories)_(original_charger).png
Anker power bank (10000Mah),Mobile Accessories,S046,100000,P0629,197,30-08-25,True,SL0629,https://example.com/product_anker_power_bank_(10000mah).png
Anker cables (Usb C Cable),Mobile Accessories,S046,30000,P0630,130,01-08-25,True,SL0630,https://example.com/product_anker_cables_(usb_c_cable).png
JBL (Headphones) (Bluetooth Headphones),Mobile Accessories,S046,150000,P0631,121,07-10-25,True,SL0631,https://example.com/product_jbl_(headphones)_(bluetooth_headphones).png
"Miracle-Gro (Fertilizer, less common) (All Purpose Plant Food 500G)",Gardening Supplies,S047,25000,P0632,146,06-07-26,False,SL0632,"https://example.com/product_miracle-gro_(fertilizer,_less_common)_(all_purpose_plant_food_500g).png"
Local Seed Brands (Vegetable Seeds Pack),Gardening Supplies,S047,5000,P0633,70,28-11-25,False,SL0633,https://example.com/product_local_seed_brands_(vegetable_seeds_pack).png
Local Tool Brands (Hand Trowel),Gardening Supplies,S047,10000,P0634,83,09-04-26,True,SL0634,https://example.com/product_local_tool_brands_(hand_trowel).png
Starke Ayres (Flower Seeds Pack),Gardening Supplies,S047,8000,P0635,95,27-02-26,True,SL0635,https://example.com/product_starke_ayres_(flower_seeds_pack).png
